id,login,user,email,phone,region,potential_money_predict
281294,evstigne26,Прокофий Ефстафьевич Егоров,visheslav_2001@yahoo.com,8 823 197 6285,Ханты-Мансийский АО,7580
7514992,ivanovaakulina,Полина Ивановна Рожкова,svetozar_33@rambler.ru,+7 (626) 631-4470,Ямало-Ненецкий АО,3108
2546119,suhanovkliment,Князева Агафья Афанасьевна,fedotovamarija@yandex.ru,+7 640 012 78 71,Ставропольский край,3802
1306623,nazar47,Никонов Любомир Игоревич,lobanovorest@yahoo.com,8 807 919 64 91,Саратовская обл.,6537
560618,osipovaskold,Андреева Анжелика Альбертовна,sazonovviktorin@hotmail.com,+7 (867) 656-1937,респ. Чечня,5893
1851716,simonovvladlen,Юлия Геннадьевна Брагина,chernovamargarita@gmail.com,8 967 127 2860,Ивановская обл.,9972
1101830,ija_86,Чеслав Данилович Григорьев,zuevoleg@hotmail.com,+7 (165) 498-31-67,Ханты-Мансийский АО,3598
3865170,amos59,Ковалева Виктория Ивановна,gleb_1993@mail.ru,+77167370643,Чукотский АО,3252
7007039,arhip_84,Журавлева Василиса Владимировна,radislavilin@rambler.ru,8 823 808 43 18,Томская обл.,3044
7954178,aleksandr_1976,Блинов Филипп Феодосьевич,evstafi2011@gmail.com,83361826650,Краснодарский край,7583
8543568,baranovkuzma,Потапов Аркадий Аверьянович,vladlendementev@rambler.ru,+76395864879,Рязанская обл.,7410
2524455,mefodidrozdov,Тетерин Агафон Валерьянович,zosima87@rambler.ru,8 998 271 5921,респ. Дагестан,6520
8987567,lobanovefrem,Лукьян Вячеславович Соловьев,sshirjaeva@hotmail.com,80835854171,Ямало-Ненецкий АО,9348
1005228,nestor_2016,Феофан Богданович Стрелков,efimovaevgenija@mail.ru,+7 183 694 2491,Пермский край,9628
6970751,usubbotin,Михайлова Жанна Алексеевна,kolesnikovsavvati@hotmail.com,8 (293) 907-20-43,Волгоградская обл.,2868
2438514,nazar82,Марфа Владиславовна Капустина,ljubomir35@mail.ru,84145414669,Алтайский край,6753
968380,uvarovaleksandr,Фёкла Сергеевна Горшкова,kondratiblohin@hotmail.com,8 214 376 4128,Новосибирская обл.,1287
5680870,evseevafevronija,Милан Харлампьевич Евсеев,medvedevasofija@yahoo.com,+77248760237,респ. Карелия,1501
4065996,florentingorbunov,Кондрат Исидорович Громов,jakushevalukija@gmail.com,8 063 487 71 04,респ. Удмуртия,3557
4330565,kliment12,Наум Елисеевич Ларионов,kabanovkuprijan@mail.ru,89047125289,респ. Бурятия,5108
5005868,gorshkovafaina,Ярополк Якубович Брагин,rblinova@rambler.ru,8 896 065 17 29,Ямало-Ненецкий АО,4547
7508224,kabanovefrem,Эмилия Аркадьевна Рогова,jakub1984@yandex.ru,8 912 404 34 53,Пермский край,7152
761467,mishinasvetlana,Прохоров Станимир Арсенович,ekaterina40@rambler.ru,80816759454,Еврейская АО,1270
4153347,konstantinovevse,Юлия Рудольфовна Копылова,julian_1986@hotmail.com,+7 (317) 139-28-73,Забайкальский край,3638
4956882,polikarp_2000,Варфоломей Андреевич Трофимов,fedotovafaina@mail.ru,88456186259,Курская обл.,1195
8848302,kuprijan_29,Яковлев Олег Тарасович,sofron_2018@rambler.ru,+7 219 718 66 77,респ. Бурятия,8139
4732440,arhipovvsevolod,Нонна Сергеевна Новикова,popovsamson@gmail.com,8 464 923 9922,Чукотский АО,4889
2011345,naina_13,Виталий Антонович Комиссаров,vseslav_49@gmail.com,8 (740) 188-5774,Камчатский край,7044
3375658,emilkovalev,Воронов Ладимир Тарасович,fevronija72@yahoo.com,8 719 138 40 40,Ненецкий АО,8530
1126924,ippolit34,Панфилов Ростислав Гордеевич,galkinmoke@yandex.ru,8 (812) 167-53-75,Хабаровский край,537
6545794,kapustinefrem,Макаров Епифан Евсеевич,melnikovmaksimiljan@yandex.ru,+7 697 503 66 01,Белгородская обл.,5397
8786805,merkushevvladislav,Матвей Арсеньевич Савин,larionovmiron@rambler.ru,8 679 272 0254,Ханты-Мансийский АО,4649
196086,valeri1976,Орехова Анжелика Харитоновна,narkis1974@yahoo.com,8 690 172 4867,Сахалинская обл.,7672
1874175,irakli_97,Валентина Владимировна Самойлова,naum_2011@rambler.ru,+7 (618) 032-46-61,Чукотский АО,8116
3043099,emilrodionov,Никитин Любомир Антонович,rozhkovnikandr@hotmail.com,+7 620 619 91 42,Алтайский край,6743
2161170,vishnjakovsavvati,Осипова Тамара Афанасьевна,baranovamaja@mail.ru,+72066487625,Еврейская АО,8985
66692,rodion_10,Юлия Святославовна Чернова,frolovfeoktist@rambler.ru,84826640149,респ. Мордовия,4072
4099272,mishinstanimir,Шубина Марина Станиславовна,moise_96@yandex.ru,8 (988) 187-9416,респ. Тыва,4839
6493603,gurevmiron,Колобов Софон Устинович,fominernst@yahoo.com,8 688 712 6623,Ставропольский край,5251
5980101,artemfedotov,Тихонова Акулина Эльдаровна,gavrila2013@rambler.ru,+7 330 040 8522,респ. Кабардино-Балкария,6647
6669806,svjatopolk_20,Сергей Феоктистович Овчинников,nikola_1996@mail.ru,8 (348) 496-49-92,Ненецкий АО,1847
214466,maksim_2008,Субботина Анжелика Афанасьевна,anastasija1974@rambler.ru,+7 (245) 372-28-41,Ямало-Ненецкий АО,9395
2059837,mamontovgerasim,Капустин Изот Валерианович,davidgorbachev@mail.ru,+7 (728) 303-0347,Владимирская обл.,4783
793496,erememorozov,Федоров Семен Фролович,izjaslav82@gmail.com,+7 (336) 939-5480,Забайкальский край,4361
8207128,defimov,Журавлев Януарий Иосифович,solomonsergeev@rambler.ru,82800236069,респ. Саха (Якутия),4579
2068952,pavlovaanzhela,Зинаида Валериевна Морозова,loginovaantonina@yahoo.com,+7 420 449 56 62,респ. Калмыкия,6683
2371008,anikitakondratev,Фадеева Евдокия Святославовна,agap68@yandex.ru,8 541 587 98 38,респ. Адыгея,2006
2548645,beljaevdemid,Баранов Савва Захарьевич,timofe_1976@yahoo.com,+7 (277) 464-48-38,Ханты-Мансийский АО,6796
1216015,tpavlova,Елена Владимировна Игнатьева,arhipovatamara@mail.ru,8 (107) 455-81-73,респ. Северная Осетия - Алания,8217
5730055,egorovvsemil,Демид Харлампьевич Михеев,evgeninaumov@yahoo.com,+7 013 875 26 30,Красноярский край,2997
5127089,igor_2018,Гущина Елизавета Владимировна,solomon48@mail.ru,+72162881126,Кемеровская обл.,9220
8249160,strelkovaskold,Кириллов Митофан Бориславович,morozovfeofan@mail.ru,8 (313) 504-0432,респ. Чувашия,5040
7146961,beljaevaakulina,Аксенов Матвей Трифонович,fominfeofan@rambler.ru,8 (063) 085-6463,Брянская обл.,6543
7014579,nafanasev,Степанов Станимир Аксёнович,simonsamolov@mail.ru,+7 254 397 2098,Вологодская обл.,6294
3383464,porfiri_1999,Бобылев Мокей Борисович,gavrilaponomarev@mail.ru,+7 (781) 434-7244,Еврейская АО,6356
3810208,pahom_57,Лаврентьев Фотий Валерьевич,elena07@yandex.ru,8 (922) 931-33-63,Ставропольский край,4478
1594219,sharapovefim,Соболева Лукия Вениаминовна,valeri_40@hotmail.com,8 (455) 015-49-68,Новгородская обл.,6143
4605168,medvedevvladimir,Якушева Вероника Вениаминовна,efim72@yahoo.com,+7 045 920 6596,респ. Бурятия,9207
8214442,safonovaekaterina,Венедикт Витальевич Константинов,hohlovirakli@rambler.ru,+7 (831) 159-6800,респ. Тыва,271
2579827,karpovserafim,Леонид Игоревич Петров,mefodi30@rambler.ru,+7 (267) 071-7732,Алтайский край,8866
6994519,luka_66,Клавдия Петровна Орлова,cheslav_1984@rambler.ru,8 (238) 132-72-10,респ. Хакасия,5561
3979135,fgalkin,Корнилов Леонид Германович,agap_85@gmail.com,+7 543 044 7531,Приморский край,9016
5879639,izmail1996,Белоусова Нонна Натановна,maksimovolimpi@rambler.ru,8 (995) 330-17-44,Еврейская АО,5978
6140994,gushchinadarja,Сорокина Евфросиния Владиславовна,kudrjavtsevseliverst@gmail.com,+7 (169) 829-25-69,Чукотский АО,5909
5022522,bgalkin,Олимпий Ефстафьевич Миронов,noskovzahar@yahoo.com,86657441256,Алтайский край,7100
2955358,evdokija_1988,Русаков Осип Арсеньевич,emillobanov@yandex.ru,+7 519 778 0473,Тверская обл.,959
1004073,sergeevostromir,Степанов Сидор Ярославович,epotapov@gmail.com,8 (630) 139-7205,Краснодарский край,8032
3351198,kulaginanonna,Остромир Ерофеевич Савельев,sisoevstepan@rambler.ru,+7 276 974 07 50,Алтайский край,3049
5770566,chernovaoktjabrina,Василиса Рубеновна Казакова,olga1997@hotmail.com,+77553192610,Ханты-Мансийский АО,9806
528406,grigorevavalentina,Лариса Робертовна Быкова,valerjan_2012@gmail.com,+7 (838) 538-43-60,Чукотский АО,1584
1092505,fkudrjashova,Лебедев Афанасий Антонович,valerija00@yahoo.com,+7 (589) 453-2334,респ. Мордовия,2723
8740157,ljubosmislsavelev,Маркова Варвара Дмитриевна,stepan1984@rambler.ru,8 331 811 6644,Псковская обл.,5833
4898282,zikovavasilisa,г-жа Фомина Антонина Дмитриевна,vasili_1995@hotmail.com,+7 982 375 52 63,Хабаровский край,3752
4240466,emeljan_2009,Гурьев Эрнест Марсович,valeri_12@hotmail.com,8 180 093 1860,Пермский край,9883
1269187,milan59,Белякова Таисия Феликсовна,moise1988@rambler.ru,+7 595 300 62 57,Ненецкий АО,1165
234802,sila_93,Киселева Надежда Натановна,timur2009@gmail.com,8 552 401 83 92,Чукотский АО,9824
7490590,savinavde,Суханова Фёкла Егоровна,tit74@yandex.ru,+77223276175,Свердловская обл.,8758
5428571,pahomovaviktorija,Любовь Павловна Комиссарова,evgeni_60@gmail.com,+7 428 065 99 17,Брянская обл.,7101
7079248,shcherbakovjanuari,Голубева Пелагея Эльдаровна,longin1977@rambler.ru,+7 177 339 2851,Ставропольский край,2323
6331124,galina2008,Екатерина Богдановна Никонова,kornil83@yahoo.com,8 856 173 13 59,Чукотский АО,3801
207187,romanovaelena,Николаева Елизавета Афанасьевна,kuprijan_1979@yahoo.com,+75819108575,Еврейская АО,6150
1695823,nina_49,Фадей Фомич Александров,stanislav1993@yandex.ru,82492596808,Астраханская обл.,9432
7389870,sokrat29,Варлаам Яковлевич Цветков,shilovaakulina@rambler.ru,+7 593 655 90 71,Чукотский АО,5025
4944115,arseni51,Горбачев Петр Марсович,mishinaanzhela@mail.ru,+7 710 194 84 13,Ставропольский край,8654
